clients_by,training_mode,calibration_scope,model,decision_policy,roc_auc,pr_auc,f1,precision,recall,false_alarm_rate,miss_rate,uncertain_rate,mean_health_normal,mean_health_fault,health_gap
bearing,fedbn,adaptive,cnn-ae,fuzzy_fault_only_hi75,0.7516954466876337,0.9951034039394073,0.6408226931576078,0.9994693960556867,0.4996730224469306,0.012979021591556082,0.5003269775530694,0.04138528573972576,0.09629502981971878,0.5508691899177743,0.4545741600980555
bearing,fedbn,adaptive,cnn-ae,fuzzy_warning_as_alarm_hi50,0.7516954466876337,0.9951034039394073,0.6589093843378007,0.9989275259217635,0.5187627743115318,0.03051560661541639,0.48123722568846816,0.04138528573972576,0.09629502981971878,0.5508691899177743,0.4545741600980555
bearing,fedbn,adaptive,cnn-ae,hard_val_p95,0.7516954466876337,0.9951034039394073,0.6589093843378007,0.9989275259217635,0.5187627743115318,0.03051560661541639,0.48123722568846816,0.04138528573972576,0.09629502981971878,0.5508691899177743,0.4545741600980555
bearing,fedbn,client_specific,cnn-ae,fuzzy_fault_only_hi75,0.7679633801069828,0.9951180210711302,0.70843614088187,0.9989777202564427,0.5938228359868044,0.026911177679694927,0.40617716401319565,0.03786284817490667,0.10734890088626162,0.624304875929154,0.5169559750428924
bearing,fedbn,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,0.7679633801069828,0.9951180210711302,0.7235141581052615,0.9980449951837403,0.6128812123493976,0.05418367774850526,0.3871187876506024,0.03786284817490667,0.10734890088626162,0.624304875929154,0.5169559750428924
bearing,fedbn,client_specific,cnn-ae,hard_val_p95,0.7679633801069828,0.9951180210711302,0.7235141581052615,0.9980449951837403,0.6128812123493976,0.05418367774850526,0.3871187876506024,0.03786284817490667,0.10734890088626162,0.624304875929154,0.5169559750428924
bearing,fedbn,pooled,cnn-ae,fuzzy_fault_only_hi75,0.7173221511909341,0.9935376262232002,0.4673320785552109,0.9860277016597876,0.3131443183448078,0.046250766434546495,0.6868556816551922,0.05661119800260545,0.15282845719051918,0.4158768012212851,0.26304834403076593
bearing,fedbn,pooled,cnn-ae,fuzzy_warning_as_alarm_hi50,0.7173221511909341,0.9935376262232002,0.4969366353707642,0.9848054865651643,0.3389945944492255,0.08125136863311873,0.6610054055507746,0.05661119800260545,0.15282845719051918,0.4158768012212851,0.26304834403076593
bearing,fedbn,pooled,cnn-ae,hard_val_p95,0.7173221511909341,0.9935376262232002,0.4969366353707642,0.9848054865651643,0.3389945944492255,0.08125136863311873,0.6610054055507746,0.05661119800260545,0.15282845719051918,0.4158768012212851,0.26304834403076593
bearing,fedbn-personalized,client_specific,cnn-ae,fuzzy_fault_only_hi75,0.7495814198964458,0.9949721956309211,0.6879202104676755,0.9989549794148713,0.5664533132530121,0.028068155202865833,0.43354668674698793,0.03928010553858458,0.10773264983193047,0.5980030925961185,0.490270442764188
